-1-
6;6;6;6;6;6;5;5;5;6;6;6;6;6;6;6;
6;6;6;6;6;6;5;5;5;6;6;6;6;6;6;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;
6;5;5;5;5;5;5;22;5;5;5;5;5;5;5;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
-11-
6;6;6;6;6;6;5;5;5;6;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;6;
6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;
6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;
6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;
6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
-21-
6;6;6;6;6;6;5;5;5;6;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;
5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;
5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;
5;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;
6;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;
-2-
6;6;6;6;6;6;5;5;5;6;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
6;6;6;6;6;5;5;5;5;5;6;6;6;6;6;6;
