-1-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;
1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;
1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;
1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;

-11-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;	
1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	

-21-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	

-31-
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;33;32;16;16;16;0;0;0;16;33;32;16;33;32;16;	
16;30;31;16;16;16;0;0;0;16;30;31;16;30;31;16;;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	
16;33;32;16;33;32;16;16;16;33;32;16;16;33;32;16;	
16;30;31;16;30;31;16;16;16;30;31;16;16;30;31;16;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	

-41-
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;33;32;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;30;31;16;16;16;0;0;0;16;16;16;16;16;16;16;;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	
16;33;32;16;33;32;16;16;16;33;32;16;16;33;32;16;	
16;30;31;16;30;31;16;16;16;30;31;16;16;30;31;16;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	




-2-
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;

-12-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	

-22-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;

-32-
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;		
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;33;32;16;16;0;0;0;16;16;33;32;16;16;16;	
16;16;30;31;16;16;0;0;0;16;16;30;31;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;

-42-
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;
16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;	
0;0;0;0;0;0;0;0;0;16;16;16;16;16;16;16;	
0;0;0;0;0;0;0;0;0;16;16;16;16;16;16;16;	
0;0;0;0;0;0;0;0;0;16;16;16;16;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;
16;16;33;32;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;30;31;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;	
16;16;16;16;16;16;0;0;0;16;16;16;16;16;16;16;




-3-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	

-13-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	

-23-
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	

-33-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;




-4-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	

-14-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;

-24-
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;

-34-	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;21;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;	
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;	
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;




-5-
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;

-15-
9;9;9;9;9;9;8;8;8;9;9;9;9;9;9;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;9;
